ASSET ID,FEATURE TYPE,DIVISION NAME,LOCATION NAME,Location 1
TABL23,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.225897, 149.063400)"
TABL24,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.224843, 149.062779)"
TABL25,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.224609, 149.062866)"
TABL26,TABLE,BELCONNEN,TOTTERDELL STREET PEDESTRIAN PARKLAND,"(-35.232478, 149.060247)"
TABL32,TABLE,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.225840, 149.069271)"
TABL33,TABLE,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.225813, 149.069486)"
TABL34,TABLE,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.224867, 149.069358)"
TABL35,TABLE,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.224759, 149.069167)"
TABL399,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.224708, 149.062626)"
TABL400,TABLE,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.225678, 149.069690)"
TABL408,TABLE,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.234653, 149.073270)"
TABL411,TABLE,BELCONNEN,JOYNTON SMITH DRIVE PEDESTRIAN PARKLAND,"(-35.227880, 149.062529)"
TABL906,TABLE,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236265, 149.073706)"
TABL907,TABLE,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236352, 149.073633)"
TABL590,TABLE,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235192, 149.074169)"
TABL591,TABLE,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235251, 149.074222)"
TABL592,TABLE,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235198, 149.073994)"
TABL934,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.225612, 149.063221)"
TABL935,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.225611, 149.063273)"
SEAT2010,SEAT,BELCONNEN,BELCONNEN TOWN CENTRE,"(-35.241182, 149.063740)"
SEAT2011,SEAT,BELCONNEN,BELCONNEN TOWN CENTRE,"(-35.241252, 149.063777)"
SEAT3871,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235971, 149.074971)"
SEAT3872,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236046, 149.075232)"
SEAT3116,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235747, 149.074939)"
SEAT3117,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK ,"(-35.235781, 149.074832)"
SEAT3120,SEAT,BELCONNEN,TOWNSEND PLACE PEDESTRIAN PARKLAND,"(-35.233130, 149.074146)"
SEAT3121,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236554, 149.073687)"
TABL412,TABLE,BELCONNEN,JOYNTON SMITH DRIVE PEDESTRIAN PARKLAND,"(-35.227727, 149.062525)"
TABL413,TABLE,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235580, 149.074415)"
SEAT2082,SEAT,BELCONNEN,TOTTERDELL LOOP NEIGHBOURHOOD PARK,"(-35.234508, 149.059875)"
SEAT2083,SEAT,BELCONNEN,TOTTERDELL LOOP NEIGHBOURHOOD PARK,"(-35.234514, 149.060043)"
SEAT2084,SEAT,BELCONNEN,TOTTERDELL STREET PEDESTRIAN PARKLAND,"(-35.232567, 149.060436)"
SEAT2085,SEAT,BELCONNEN,TOTTERDELL STREET PEDESTRIAN PARKLAND,"(-35.232327, 149.060394)"
SEAT2086,SEAT,BELCONNEN,TOTTERDELL STREET PEDESTRIAN PARKLAND,"(-35.232542, 149.060249)"
SEAT2087,SEAT,BELCONNEN,TOTTERDELL STREET PEDESTRIAN PARKLAND,"(-35.231771, 149.059793)"
SEAT2088,SEAT,BELCONNEN,TOTTERDELL STREET PEDESTRIAN PARKLAND,"(-35.231733, 149.059786)"
SEAT2150,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235527, 149.072812)"
SEAT2151,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235264, 149.074803)"
SEAT2152,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235232, 149.076141)"
SEAT2153,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235557, 149.077010)"
SEAT2154,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235868, 149.077007)"
SEAT2155,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235427, 149.075090)"
SEAT2160,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236292, 149.074244)"
SEAT2161,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236314, 149.074255)"
SEAT2162,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236340, 149.074273)"
SEAT2163,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236344, 149.074245)"
SEAT2164,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236393, 149.074199)"
SEAT2165,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235799, 149.075663)"
SEAT2166,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236510, 149.075071)"
SEAT2124,SEAT,BELCONNEN,STRONG PLACE NEIGHBOURHOOD PARK,"(-35.246017, 149.072431)"
SEAT2125,SEAT,BELCONNEN,STRONG PLACE NEIGHBOURHOOD PARK,"(-35.246051, 149.072447)"
SEAT2126,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.244314, 149.070823)"
SEAT2127,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.244334, 149.070841)"
SEAT2128,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.244351, 149.070811)"
SEAT2129,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.244434, 149.070850)"
SEAT2130,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.244682, 149.070762)"
SEAT2131,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.244744, 149.070829)"
SEAT2132,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.243332, 149.070648)"
SEAT2133,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.247627, 149.070664)"
SEAT2134,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.247609, 149.070681)"
SEAT2135,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.247545, 149.070613)"
SEAT2143,SEAT,BELCONNEN,BEISSEL STREET PEDESTRIAN PARKLAND,"(-35.235768, 149.066287)"
SEAT2144,SEAT,BELCONNEN,BEISSEL STREET PEDESTRIAN PARKLAND,"(-35.235736, 149.066239)"
SEAT2145,SEAT,BELCONNEN,BEISSEL STREET PEDESTRIAN PARKLAND,"(-35.235703, 149.066182)"
SEAT2146,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.234967, 149.073698)"
SEAT2149,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235477, 149.072831)"
SEAT2986,SEAT,BELCONNEN,JOYNTON SMITH DRIVE PEDESTRIAN PARKLAND,"(-35.227824, 149.062480)"
SEAT1998,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.245227, 149.065167)"
SEAT1999,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.245212, 149.065167)"
SEAT2000,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.245481, 149.064996)"
SEAT2001,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.245869, 149.065451)"
SEAT2002,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.246277, 149.065649)"
SEAT2003,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.246277, 149.065649)"
SEAT2004,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.246201, 149.065569)"
SEAT2005,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.246200, 149.065566)"
SEAT2006,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.246197, 149.065567)"
SEAT2007,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.246196, 149.065571)"
SEAT2008,SEAT,BELCONNEN,BELCONNEN MARKETS,"(-35.245788, 149.065886)"
SEAT2009,SEAT,BELCONNEN,BELCONNEN TOWN CENTRE,"(-35.241128, 149.063761)"
SEAT2028,SEAT,BELCONNEN,CHANDLER STREET PEDESTRIAN PARKLAND,"(-35.238141, 149.069319)"
SEAT2029,SEAT,BELCONNEN,CHANDLER STREET PEDESTRIAN PARKLAND,"(-35.238219, 149.069349)"
SEAT2030,SEAT,BELCONNEN,CHANDLER STREET PEDESTRIAN PARKLAND,"(-35.238475, 149.069054)"
SEAT2033,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.237990, 149.068558)"
SEAT2034,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238009, 149.068555)"
SEAT2035,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238025, 149.068563)"
SEAT2036,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238006, 149.068559)"
SEAT2037,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238530, 149.068572)"
SEAT2038,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238546, 149.068567)"
SEAT2039,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238559, 149.068568)"
SEAT2040,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238573, 149.068568)"
SEAT2041,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238396, 149.068159)"
SEAT2042,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238388, 149.068133)"
SEAT2043,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238362, 149.068145)"
SEAT2044,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238375, 149.068172)"
SEAT2045,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238367, 149.068063)"
SEAT2046,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238366, 149.068037)"
SEAT2047,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238195, 149.068182)"
SEAT2048,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238217, 149.068148)"
SEAT2049,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238214, 149.068132)"
SEAT2050,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238196, 149.068152)"
SEAT2051,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238218, 149.068068)"
SEAT2052,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238218, 149.068038)"
SEAT2053,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239966, 149.070165)"
SEAT2056,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239829, 149.069886)"
SEAT2057,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239837, 149.070150)"
SEAT2058,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239823, 149.069690)"
SEAT2059,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239826, 149.069505)"
SEAT2060,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239835, 149.069502)"
SEAT2061,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239841, 149.069496)"
SEAT2062,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239845, 149.069296)"
SEAT2063,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239819, 149.069130)"
SEAT2065,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239818, 149.068658)"
SEAT2097,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND,"(-35.229840, 149.072455)"
SEAT2098,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND,"(-35.229375, 149.070055)"
SEAT2099,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND,"(-35.230098, 149.070282)"
SEAT2100,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND,"(-35.231822, 149.070724)"
SEAT2101,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND,"(-35.232575, 149.072039)"
SEAT2102,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.237408, 149.073329)"
SEAT2103,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.237941, 149.073187)"
SEAT2104,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.238080, 149.072921)"
SEAT2105,SEAT,BELCONNEN,BEISSEL STREET PEDESTRIAN PARKLAND,"(-35.236095, 149.067573)"
SEAT2106,SEAT,BELCONNEN,BEISSEL STREET PEDESTRIAN PARKLAND,"(-35.236088, 149.067653)"
SEAT2107,SEAT,BELCONNEN,EASTERN VALLEY WAY PEDESTRIAN PARKLAND,"(-35.248220, 149.074912)"
SEAT2108,SEAT,BELCONNEN,EASTERN VALLEY WAY PEDESTRIAN PARKLAND,"(-35.248106, 149.074867)"
SEAT2066,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239932, 149.069885)"
SEAT2067,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239932, 149.069875)"
SEAT2068,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239924, 149.069850)"
SEAT2069,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239941, 149.069871)"
SEAT2070,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239945, 149.069835)"
SEAT2071,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239841, 149.069951)"
SEAT2072,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239967, 149.069610)"
SEAT2073,SEAT,BELCONNEN,BELCONNEN INTERCHNAGE,"(-35.239979, 149.069431)"
SEAT2079,SEAT,BELCONNEN,BENJAMIN OFFICES,"(-35.240615, 149.065782)"
SEAT2080,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.239320, 149.072197)"
SEAT2081,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.239140, 149.072841)"
SEAT3599,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND - DOG PARK,"(-35.228999, 149.073072)"
SEAT3600,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND - DOG PARK,"(-35.228827, 149.073325)"
SEAT3601,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND - DOG PARK,"(-35.228641, 149.073125)"
SEAT3602,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND - DOG PARK,"(-35.228359, 149.073602)"
SEAT3276,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.233797, 149.073323)"
SEAT3277,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235399, 149.074138)"
SEAT3545,SEAT,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.229249, 149.074659)"
SEAT3549,SEAT,BELCONNEN,LATHLAIN STREET CARPARK,"(-35.239413, 149.064127)"
SEAT3550,SEAT,BELCONNEN,CHANDLER STREET ROAD VERGE,"(-35.238563, 149.070099)"
SEAT3551,SEAT,BELCONNEN,BELCONNEN LIBRARY,"(-35.238484, 149.069971)"
SEAT3552,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.235959, 149.070351)"
SEAT3553,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.235844, 149.070073)"
SEAT3554,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.236382, 149.071056)"
SEAT3555,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.236571, 149.071258)"
SEAT3556,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.236745, 149.071434)"
SEAT3557,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.237359, 149.071844)"
SEAT3558,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.237591, 149.071949)"
SEAT3559,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238172, 149.071965)"
SEAT3560,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238195, 149.071969)"
SEAT3561,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238272, 149.071785)"
SEAT3562,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238216, 149.071799)"
SEAT3563,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238166, 149.071806)"
SEAT3564,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238102, 149.071792)"
SEAT3565,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238053, 149.071776)"
SEAT3567,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.237215, 149.073378)"
SEAT3566,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.237668, 149.073349)"
SEAT3568,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.237890, 149.074353)"
SEAT3569,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.237727, 149.074394)"
SEAT3570,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236149, 149.074323)"
SEAT3571,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236421, 149.075216)"
SEAT3572,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236526, 149.075032)"
SEAT3573,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235339, 149.075278)"
SEAT3574,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235113, 149.075506)"
SEAT3268,SEAT,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.225944, 149.069260)"
SEAT3269,SEAT,BELCONNEN,GINNINDERRA PENINSULA DISTRICT PARK,"(-35.224697, 149.069559)"
SEAT3365,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235418, 149.072800)"
SEAT3366,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235483, 149.072975)"
SEAT2018,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238539, 149.069775)"
SEAT2019,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238551, 149.069744)"
SEAT2016,SEAT,BELCONNEN,CHANDLER STREET PEDESTRIAN PARKLAND,"(-35.238509, 149.070030)"
SEAT2017,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238524, 149.069820)"
SEAT2020,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238545, 149.069727)"
SEAT2021,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238549, 149.069699)"
SEAT2027,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238544, 149.069678)"
SEAT3901,SEAT,BONNER,HORSE PARK DRIVE PEDESTRIAN PARKLAND,"(-35.165818, 149.138481)"
SEAT4117,SEAT,BONNER,MOBOURNE STREET NEIGHBOURHOOD PARK,"(-35.159791, 149.133577)"
SEAT3899,SEAT,BONNER,FERNANDO STREET NEIGHBOURHOOD PARK,"(-35.161844, 149.136241)"
TABL936,TABLE,BONNER,PEARL GIBBS CIRCUIT NEIGHBOURHOOD PARK,"(-35.155945, 149.143695)"
TABL937,TABLE,BONNER,PEARL GIBBS CIRCUIT NEIGHBOURHOOD PARK,"(-35.155974, 149.143706)"
SEAT4108,SEAT,BONNER,PEARL GIBBS CIRCUIT NEIGHBOURHOOD PARK,"(-35.156051, 149.143647)"
SEAT4109,SEAT,BONNER,PEARL GIBBS CIRCUIT NEIGHBOURHOOD PARK,"(-35.156085, 149.143669)"
SEAT4110,SEAT,BONNER,PEARL GIBBS CIRCUIT NEIGHBOURHOOD PARK,"(-35.156055, 149.143709)"
SEAT4111,SEAT,BONNER,PEARL GIBBS CIRCUIT NEIGHBOURHOOD PARK,"(-35.156100, 149.143787)"
SEAT4112,SEAT,BONNER,NEIDJIE CLOSE NEIGHBOURHOOD PARK,"(-35.154044, 149.150326)"
SEAT4113,SEAT,BONNER,NEIDJIE CLOSE NEIGHBOURHOOD PARK,"(-35.154059, 149.150382)"
SEAT4114,SEAT,BONNER,MOBOURNE STREET NEIGHBOURHOOD PARK,"(-35.159791, 149.133415)"
SEAT4115,SEAT,BONNER,MOBOURNE STREET NEIGHBOURHOOD PARK,"(-35.159778, 149.133470)"
SEAT4116,SEAT,BONNER,MOBOURNE STREET NEIGHBOURHOOD PARK,"(-35.159778, 149.133523)"
SEAT3900,SEAT,BONNER,BILL FERGUSON CIRCUIT ROAD VERGE,"(-35.165605, 149.138242)"
TABL615,TABLE,BONYTHON,DERRIGNTON CRESCENT PEDESTRIAN PARKLAND,"(-35.429619, 149.071242)"
SEAT3441,SEAT,BONYTHON,DERRINGTON CRESCENT PEDESTRIAN PARKLAND,"(-35.430452, 149.072156)"
TABL613,TABLE,BONYTHON,BURGOYNE STREET NEIGHBOURHOOD PARK,"(-35.426279, 149.071706)"
TABL614,TABLE,BONYTHON,BURGOYNE STREET NEIGHBOURHOOD PARK,"(-35.426322, 149.071628)"
SEAT3727,SEAT,BONYTHON,DERRINGTON CRESCENT PEDESTRIAN PARKLAND,"(-35.428941, 149.072597)"
SEAT3873,SEAT,BONYTHON,MORICE PLACE NEIGHBOURHOOD PARK,"(-35.433134, 149.085162)"
SEAT3735,SEAT,BONYTHON,STELLA HUME PEDESTRIAN PARKLAND,"(-35.428460, 149.071221)"
SEAT3734,SEAT,BONYTHON,STELLA HUME PEDESTRIAN PARKLAND,"(-35.427751, 149.071430)"
SEAT581,SEAT,BONYTHON,HOCKING PLACE - NEIGHBOURHOOD PARK,"(-35.436719, 149.086831)"
SEAT584,SEAT,BONYTHON,MARQUET RETREAT - NEIGHBOURHOOD PARK,"(-35.429528, 149.078379)"
SEAT3728,SEAT,BONYTHON,BURGOYNE STREET NEIGHBOURHOOD PARK,"(-35.426281, 149.071687)"
SEAT3729,SEAT,BONYTHON,BURGOYNE STREET NEIGHBOURHOOD PARK,"(-35.426328, 149.071650)"
SEAT3730,SEAT,BONYTHON,BURGOYNE STREET NEIGHBOURHOOD PARK,"(-35.426407, 149.071613)"
SEAT3731,SEAT,BONYTHON,BURGOYNE STREET PEDESTRIAN PARKLAND,"(-35.426414, 149.071581)"
SEAT3732,SEAT,BONYTHON,DERRIGNTON CRESCENT PEDESTRIAN PARKLAND,"(-35.429604, 149.071318)"
SEAT3733,SEAT,BONYTHON,PUDDY STREET PEDESTRIAN PARKLAND,"(-35.427096, 149.071361)"
TABL828,TABLE,BOOTH,,"(-35.680694, 148.997849)"
TABL724,TABLE,BOOTH,,"(-35.693375, 149.003525)"
TABL674,TABLE,BOOTH,,"(-35.680996, 148.997764)"
TABL673,TABLE,BOOTH,,"(-35.681510, 148.998285)"
TABL672,TABLE,BOOTH,,"(-35.680988, 148.997947)"
SEAT3817,SEAT,BRADDON,HAIG PARK,"(-35.269281, 149.131437)"
TABL139,TABLE,BRADDON,HAIG PARK,"(-35.269315, 149.132429)"
SEAT1909,SEAT,BRADDON,HAIG PARK,"(-35.269356, 149.138688)"
SEAT1932,SEAT,BRADDON,LOWANNA STREET - ROAD VERGE,"(-35.263996, 149.132880)"
SEAT1931,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264933, 149.133216)"
SEAT1930,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264897, 149.133223)"
SEAT1929,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264508, 149.133210)"
SEAT1928,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264593, 149.133295)"
SEAT1927,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264663, 149.133400)"
SEAT1926,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264644, 149.134001)"
SEAT1925,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264503, 149.134028)"
SEAT1924,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264363, 149.134049)"
SEAT1923,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264153, 149.133928)"
SEAT1922,SEAT,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264234, 149.133896)"
SEAT1921,SEAT,BRADDON,HAIG PARK,"(-35.270032, 149.137347)"
SEAT1920,SEAT,BRADDON,HAIG PARK,"(-35.269972, 149.136397)"
SEAT1919,SEAT,BRADDON,HAIG PARK,"(-35.269678, 149.131731)"
SEAT1918,SEAT,BRADDON,HAIG PARK,"(-35.270011, 149.131056)"
SEAT1915,SEAT,BRADDON,HAIG PARK,"(-35.269854, 149.132673)"
SEAT1914,SEAT,BRADDON,HAIG PARK,"(-35.269831, 149.132913)"
TABL140,TABLE,BRADDON,HAIG PARK,"(-35.270153, 149.132530)"
TABL142,TABLE,BRADDON,LOWANNA STREET - NEIGHBOURHOOD PARK,"(-35.264883, 149.133315)"
SEAT1911,SEAT,BRADDON,HAIG PARK,"(-35.269283, 149.137808)"
SEAT1912,SEAT,BRADDON,HAIG PARK,"(-35.269443, 149.137136)"
SEAT3542,SEAT,BRUCE,MAYER COURT PEDESTRIAN PARKLAND,"(-35.237513, 149.094662)"
SEAT3548,SEAT,BRUCE,EARDLEY STREET ROAD VERGE,"(-35.240153, 149.091593)"
SEAT3270,SEAT,BRUCE,BAUDINETTE CIRCUIT PEDESTRIAN PARKLAND,"(-35.243347, 149.093010)"
SEAT3547,SEAT,BRUCE,EARDLEY STREET ROAD VERGE,"(-35.240133, 149.091557)"
SEAT2193,SEAT,BRUCE,HAYDON DRIVE PEDESTRIAN PARKLAND,"(-35.240115, 149.091446)"
SEAT2192,SEAT,BRUCE,HAYDON DRIVE PEDESTRIAN PARKLAND,"(-35.240109, 149.091480)"
SEAT2189,SEAT,BRUCE,HAYDON DRIVE PEDESTRIAN PARKLAND,"(-35.240435, 149.091598)"
SEAT2188,SEAT,BRUCE,HAYDON DRIVE PEDESTRIAN PARKLAND,"(-35.240450, 149.091582)"
